event_id	pos_id	exon_a	exon_b	intron_a	intron_b	strand	gene_id	gene_name	label	SRR601500_junction_a	SRR601500_junction_b	SRR601500_PSI	SRR604528_junction_a	SRR604528_junction_b	SRR604528_PSI
THREE_17607	THREE@chr1@201530175-201533424@201530175-201533428	chr1:201533424-201534784	chr1:201533428-201534784	chr1:201530175-201533424	chr1:201530175-201533428	+	ENSG00000224536.3	CSRP1-AS1	annotated	2	0		5	0	
THREE_17608	THREE@chr1@201507419-201533424@201507419-201533448	chr1:201533424-201534784	chr1:201533448-201534784	chr1:201507419-201533424	chr1:201507419-201533448	+	ENSG00000224536.3	CSRP1-AS1	annotated	1	0		0	0	
THREE_17609	THREE@chr1@201507419-201533424@201507419-201533428	chr1:201533424-201534784	chr1:201533428-201534784	chr1:201507419-201533424	chr1:201507419-201533428	+	ENSG00000224536.3	CSRP1-AS1	annotated	1	0		0	0	
THREE_17614	THREE@chr1@201875228-201875944@201875228-201876005	chr1:201875944-201884291	chr1:201876005-201884291	chr1:201875228-201875944	chr1:201875228-201876005	+	ENSG00000198700.10	IPO9	annotated	135	0	1.0	53	0	1.0
THREE_17615	THREE@chr1@202012759-202012857@202012759-202012947	chr1:202012857-202013036	chr1:202012947-202013036	chr1:202012759-202012857	chr1:202012759-202012947	+	ENSG00000163435.16	ELF3	annotated	0	1		0	2	
THREE_17616	THREE@chr1@202123593-202127340@202123593-202127741	chr1:202127340-202133592	chr1:202127741-202133592	chr1:202123593-202127340	chr1:202123593-202127741	+	ENSG00000170075.10	GPR37L1	annotated	0	149	0.0	5	190	0.02564102564102564
THREE_17617	THREE@chr1@202127824-202128087@202127824-202128234	chr1:202128087-202133592	chr1:202128234-202133592	chr1:202127824-202128087	chr1:202127824-202128234	+	ENSG00000170075.10	GPR37L1	annotated	0	7		0	1	
THREE_17619	THREE@chr1@202158301-202159281@202158248-202159281	chr1:202158118-202158301	chr1:202158118-202158248	chr1:202158301-202159281	chr1:202158248-202159281	-	ENSG00000143851.17	PTPN7	annotated	0	0		1	0	
THREE_17620	THREE@chr1@202158320-202159281@202158301-202159281	chr1:202158118-202158320	chr1:202158118-202158301	chr1:202158320-202159281	chr1:202158301-202159281	-	ENSG00000143851.17	PTPN7	annotated	0	0		0	1	
THREE_17635	THREE@chr1@202188992-202189231@202188992-202189266	chr1:202189231-202189455	chr1:202189266-202189455	chr1:202188992-202189231	chr1:202188992-202189266	+	ENSG00000293457.2	PTPRVP	annotated	4	0		4	0	
THREE_17636	THREE@chr1@202305749-202306765@202305749-202306868	chr1:202306765-202306939	chr1:202306868-202306939	chr1:202305749-202306765	chr1:202305749-202306868	+	ENSG00000133067.18	LGR6	annotated	0	0		0	1	
THREE_17637	THREE@chr1@202333335-202333450@202333093-202333450	chr1:202333010-202333335	chr1:202333010-202333093	chr1:202333335-202333450	chr1:202333093-202333450	-	ENSG00000077152.12	UBE2T	annotated	56	3	0.9491525423728814	23	0	1.0
THREE_17638	THREE@chr1@202335058-202335646@202335049-202335646	chr1:202334989-202335058	chr1:202334989-202335049	chr1:202335058-202335646	chr1:202335049-202335646	-	ENSG00000077152.12	UBE2T	annotated	37	0	1.0	19	0	1.0
THREE_17639	THREE@chr1@202729474-202729707@202729173-202729707	chr1:202727445-202729474	chr1:202727445-202729173	chr1:202729474-202729707	chr1:202729173-202729707	-	ENSG00000117139.18	KDM5B	annotated	1	35	0.027777777777777776	0	14	0.0
THREE_17640	THREE@chr1@202767060-202773118@202767051-202773118	chr1:202766926-202767060	chr1:202766926-202767051	chr1:202767060-202773118	chr1:202767051-202773118	-	ENSG00000117139.18	KDM5B	annotated	14	0	1.0	5	0	
THREE_17641	THREE@chr1@202773288-202774613@202773284-202774613	chr1:202773118-202773288	chr1:202773118-202773284	chr1:202773288-202774613	chr1:202773284-202774613	-	ENSG00000117139.18	KDM5B	annotated	21	0	1.0	7	0	
THREE_17642	THREE@chr1@2027659-2028071@2027659-2028155	chr1:2028071-2028292	chr1:2028155-2028292	chr1:2027659-2028071	chr1:2027659-2028155	+	ENSG00000187730.9	GABRD	annotated	0	263	0.0	0	52	0.0
THREE_17643	THREE@chr1@202811370-202811575@202811370-202811583	chr1:202811575-202811913	chr1:202811583-202811913	chr1:202811370-202811575	chr1:202811370-202811583	+	ENSG00000228288.10	PCAT6	annotated	7	0		5	0	
THREE_17647	THREE@chr1@202858164-202858882@202857795-202858882	chr1:202857647-202858164	chr1:202857647-202857795	chr1:202858164-202858882	chr1:202857795-202858882	-	ENSG00000291234.2	ENSG00000291234	annotated	5	0		1	0	
THREE_17648	THREE@chr1@202858164-202858882@202857748-202858882	chr1:202857647-202858164	chr1:202857647-202857748	chr1:202858164-202858882	chr1:202857748-202858882	-	ENSG00000291234.2	ENSG00000291234	annotated	5	0		1	0	
THREE_17649	THREE@chr1@202859102-202861448@202859060-202861448	chr1:202858882-202859102	chr1:202858882-202859060	chr1:202859102-202861448	chr1:202859060-202861448	-	ENSG00000291234.2	ENSG00000291234	annotated	5	0		3	0	
THREE_17650	THREE@chr1@2029266-2029551@2029266-2029591	chr1:2029551-2029762	chr1:2029591-2029762	chr1:2029266-2029551	chr1:2029266-2029591	+	ENSG00000187730.9	GABRD	annotated	327	2	0.993920972644377	56	0	1.0
THREE_17651	THREE@chr1@2029266-2029551@2029266-2029620	chr1:2029551-2029762	chr1:2029620-2029762	chr1:2029266-2029551	chr1:2029266-2029620	+	ENSG00000187730.9	GABRD	annotated	327	3	0.990909090909091	56	0	1.0
THREE_17652	THREE@chr1@2029266-2029591@2029266-2029620	chr1:2029591-2029762	chr1:2029620-2029762	chr1:2029266-2029591	chr1:2029266-2029620	+	ENSG00000187730.9	GABRD	annotated	2	3		0	0	
THREE_17653	THREE@chr1@202966109-202966528@202965993-202966528	chr1:202965887-202966109	chr1:202965887-202965993	chr1:202966109-202966528	chr1:202965993-202966528	-	ENSG00000159348.13	CYB5R1	annotated	0	50	0.0	0	28	0.0
THREE_17654	THREE@chr1@202966600-202966749@202965993-202966749	chr1:202965887-202966600	chr1:202965887-202965993	chr1:202966600-202966749	chr1:202965993-202966749	-	ENSG00000159348.13	CYB5R1	annotated	56	1	0.9824561403508771	28	4	0.875
THREE_17655	THREE@chr1@203008810-203014889@203008810-203014892	chr1:203014889-203015048	chr1:203014892-203015048	chr1:203008810-203014889	chr1:203008810-203014892	+	ENSG00000163444.12	TMEM183A	unannotated	143	54	0.7258883248730964	81	29	0.7363636363636363
THREE_17656	THREE@chr1@203048310-203048571@203048310-203048583	chr1:203048571-203048714	chr1:203048583-203048714	chr1:203048310-203048571	chr1:203048310-203048583	+	ENSG00000143847.16	PPFIA4	annotated	0	86	0.0	0	32	0.0
THREE_17657	THREE@chr1@203056155-203056375@203056155-203056452	chr1:203056375-203056508	chr1:203056452-203056508	chr1:203056155-203056375	chr1:203056155-203056452	+	ENSG00000143847.16	PPFIA4	annotated	77	21	0.7857142857142857	25	7	0.78125
THREE_17658	THREE@chr1@203076076-203076341@203076076-203076480	chr1:203076341-203078740	chr1:203076480-203078740	chr1:203076076-203076341	chr1:203076076-203076480	+	ENSG00000143847.16	PPFIA4	annotated	97	1	0.9897959183673469	33	0	1.0
THREE_17660	THREE@chr1@203129182-203165056@203129182-203165261	chr1:203165056-203167405	chr1:203165261-203167405	chr1:203129182-203165056	chr1:203129182-203165261	+	ENSG00000163485.18	ADORA1	annotated	4	113	0.03418803418803419	2	44	0.043478260869565216
THREE_17661	THREE@chr1@203182304-203182731@203181285-203182731	chr1:203181162-203182304	chr1:203181162-203181285	chr1:203182304-203182731	chr1:203181285-203182731	-	ENSG00000133048.13	CHI3L1	unannotated	27	145	0.1569767441860465	15	90	0.14285714285714285
THREE_17662	THREE@chr1@20317675-20318424@20317675-20318590	chr1:20318424-20318721	chr1:20318590-20318721	chr1:20317675-20318424	chr1:20317675-20318590	+	ENSG00000158816.16	VWA5B1	annotated	0	0		0	1	
THREE_17688	THREE@chr1@20373451-20373595@20373397-20373595	chr1:20372949-20373451	chr1:20372949-20373397	chr1:20373451-20373595	chr1:20373397-20373595	-	ENSG00000236963.10	LINC01141	annotated	2	1		1	2	
THREE_17692	THREE@chr1@203795794-203796293@203795794-203796451	chr1:203796293-203796601	chr1:203796451-203796601	chr1:203795794-203796293	chr1:203795794-203796451	+	ENSG00000058673.17	ZC3H11A	annotated	6	1		13	0	1.0
THREE_17693	THREE@chr1@203795775-203796293@203795775-203796451	chr1:203796293-203796601	chr1:203796451-203796601	chr1:203795775-203796293	chr1:203795775-203796451	+	ENSG00000058673.17	ZC3H11A	annotated	3	1		7	3	
THREE_17694	THREE@chr1@203795794-203796451@203795794-203801575	chr1:203796451-203803016	chr1:203801575-203803016	chr1:203795794-203796451	chr1:203795794-203801575	+	ENSG00000058673.17	ZC3H11A	annotated	1	10	0.09090909090909091	0	11	0.0
THREE_17695	THREE@chr1@203795794-203796451@203795794-203802957	chr1:203796451-203803016	chr1:203802957-203803016	chr1:203795794-203796451	chr1:203795794-203802957	+	ENSG00000058673.17	ZC3H11A	annotated	1	0		0	0	
THREE_17696	THREE@chr1@203795794-203801575@203795794-203802957	chr1:203801575-203803016	chr1:203802957-203803016	chr1:203795794-203801575	chr1:203795794-203802957	+	ENSG00000058673.17	ZC3H11A	annotated	10	0	1.0	11	0	1.0
THREE_17697	THREE@chr1@203801628-203802652@203801628-203802957	chr1:203802652-203803016	chr1:203802957-203803016	chr1:203801628-203802652	chr1:203801628-203802957	+	ENSG00000058673.17	ZC3H11A	annotated	0	8		0	2	
THREE_17698	THREE@chr1@203850026-203850495@203850026-203850515	chr1:203850495-203850681	chr1:203850515-203850681	chr1:203850026-203850495	chr1:203850026-203850515	+	ENSG00000058673.17	ZC3H11A	annotated	0	117	0.0	0	73	0.0
THREE_17700	THREE@chr1@20398738-20399480@20398729-20399480	chr1:20398483-20398738	chr1:20398483-20398729	chr1:20398738-20399480	chr1:20398729-20399480	-	ENSG00000236963.10	LINC01141	annotated	0	0		1	0	
THREE_17702	THREE@chr1@20398787-20399480@20398738-20399480	chr1:20398483-20398787	chr1:20398483-20398738	chr1:20398787-20399480	chr1:20398738-20399480	-	ENSG00000236963.10	LINC01141	annotated	0	0		0	1	
THREE_17705	THREE@chr1@20405694-20406187@20405688-20406187	chr1:20405575-20405694	chr1:20405575-20405688	chr1:20405694-20406187	chr1:20405688-20406187	-	ENSG00000236963.10	LINC01141	annotated	3	0		5	0	
THREE_17708	THREE@chr1@204117190-204117593@204117190-204117596	chr1:204117593-204117707	chr1:204117596-204117707	chr1:204117190-204117593	chr1:204117190-204117596	+	ENSG00000143842.15	SOX13	unannotated	1	4		10	15	0.4
THREE_17709	THREE@chr1@204117707-204121871@204117707-204121900	chr1:204121871-204121985	chr1:204121900-204121985	chr1:204117707-204121871	chr1:204117707-204121900	+	ENSG00000143842.15	SOX13	annotated	0	11	0.0	2	14	0.125
THREE_17710	THREE@chr1@204134694-204137104@204134588-204137104	chr1:204134515-204134694	chr1:204134515-204134588	chr1:204134694-204137104	chr1:204134588-204137104	-	ENSG00000143845.15	ETNK2	annotated	2	16	0.1111111111111111	2	26	0.07142857142857142
THREE_17711	THREE@chr1@204230589-204241375@204230586-204241375	chr1:204230413-204230589	chr1:204230413-204230586	chr1:204230589-204241375	chr1:204230586-204241375	-	ENSG00000143850.17	PLEKHA6	unannotated	57	50	0.5327102803738317	12	22	0.35294117647058826
THREE_17712	THREE@chr1@204261508-204264942@204261448-204264942	chr1:204261306-204261508	chr1:204261306-204261448	chr1:204261508-204264942	chr1:204261448-204264942	-	ENSG00000143850.17	PLEKHA6	annotated	4	31	0.11428571428571428	1	10	0.09090909090909091
THREE_17714	THREE@chr1@20428670-20428918@20428631-20428918	chr1:20428584-20428670	chr1:20428584-20428631	chr1:20428670-20428918	chr1:20428631-20428918	-	ENSG00000236963.10	LINC01141	annotated	6	0		4	0	
THREE_17715	THREE@chr1@204409587-204410079@204409581-204410079	chr1:204409492-204409587	chr1:204409492-204409581	chr1:204409587-204410079	chr1:204409581-204410079	-	ENSG00000158615.10	PPP1R15B	annotated	0	0		1	0	
THREE_17719	THREE@chr1@204532246-204537430@204532246-204537459	chr1:204537430-204537497	chr1:204537459-204537497	chr1:204532246-204537430	chr1:204532246-204537459	+	ENSG00000198625.14	MDM4	annotated	5	0		0	0	
THREE_17720	THREE@chr1@204974290-204974568@204974290-204974657	chr1:204974568-204974823	chr1:204974657-204974823	chr1:204974290-204974568	chr1:204974290-204974657	+	ENSG00000163531.17	NFASC	annotated	1	44	0.022222222222222223	0	20	0.0
THREE_17721	THREE@chr1@204982020-204987418@204982020-204987425	chr1:204987418-204987540	chr1:204987425-204987540	chr1:204982020-204987418	chr1:204982020-204987425	+	ENSG00000163531.17	NFASC	annotated	36	1	0.972972972972973	13	0	1.0
THREE_17722	THREE@chr1@205053255-205057208@205053255-205057921	chr1:205057208-205058065	chr1:205057921-205058065	chr1:205053255-205057208	chr1:205053255-205057921	+	ENSG00000184144.12	CNTN2	annotated	1	45	0.021739130434782608	1	18	0.05263157894736842
THREE_17723	THREE@chr1@205069561-205069827@205069561-205069886	chr1:205069827-205070061	chr1:205069886-205070061	chr1:205069561-205069827	chr1:205069561-205069886	+	ENSG00000184144.12	CNTN2	annotated	55	2	0.9649122807017544	39	1	0.975
THREE_17724	THREE@chr1@205069561-205069827@205069561-205069952	chr1:205069827-205070061	chr1:205069952-205070061	chr1:205069561-205069827	chr1:205069561-205069952	+	ENSG00000184144.12	CNTN2	annotated	55	0	1.0	39	1	0.975
THREE_17725	THREE@chr1@205069561-205069886@205069561-205069952	chr1:205069886-205070061	chr1:205069952-205070061	chr1:205069561-205069886	chr1:205069561-205069952	+	ENSG00000184144.12	CNTN2	annotated	2	0		1	1	
THREE_17726	THREE@chr1@205073236-205073656@205073236-205074097	chr1:205073656-205079418	chr1:205074097-205079418	chr1:205073236-205073656	chr1:205073236-205074097	+	ENSG00000184144.12	CNTN2	annotated	108	1	0.9908256880733946	55	0	1.0
THREE_17727	THREE@chr1@205504878-205523009@205504878-205523147	chr1:205523009-205523625	chr1:205523147-205523625	chr1:205504878-205523009	chr1:205504878-205523147	+	ENSG00000117266.16	CDK18	annotated	0	19	0.0	0	6	
THREE_17728	THREE@chr1@205504796-205523147@205504796-205523217	chr1:205523147-205523297	chr1:205523217-205523297	chr1:205504796-205523147	chr1:205504796-205523217	+	ENSG00000117266.16	CDK18	annotated	12	0	1.0	12	0	1.0
THREE_17729	THREE@chr1@205504796-205523147@205504796-205523483	chr1:205523147-205523625	chr1:205523483-205523625	chr1:205504796-205523147	chr1:205504796-205523483	+	ENSG00000117266.16	CDK18	annotated	12	0	1.0	12	0	1.0
THREE_17730	THREE@chr1@205523297-205523483@205523297-205523546	chr1:205523483-205523715	chr1:205523546-205523715	chr1:205523297-205523483	chr1:205523297-205523546	+	ENSG00000117266.16	CDK18	annotated	20	1	0.9523809523809523	21	0	1.0
THREE_17731	THREE@chr1@205523297-205523483@205523297-205523508	chr1:205523483-205523715	chr1:205523508-205523715	chr1:205523297-205523483	chr1:205523297-205523508	+	ENSG00000117266.16	CDK18	annotated	20	0	1.0	21	0	1.0
THREE_17732	THREE@chr1@205523297-205523508@205523297-205523546	chr1:205523508-205523715	chr1:205523546-205523715	chr1:205523297-205523508	chr1:205523297-205523546	+	ENSG00000117266.16	CDK18	annotated	0	1		0	0	
THREE_17733	THREE@chr1@205526461-205526733@205526461-205526775	chr1:205526733-205526837	chr1:205526775-205526837	chr1:205526461-205526733	chr1:205526461-205526775	+	ENSG00000117266.16	CDK18	annotated	4	93	0.041237113402061855	1	60	0.01639344262295082
THREE_17734	THREE@chr1@205529563-205530186@205529563-205530259	chr1:205530186-205530349	chr1:205530259-205530349	chr1:205529563-205530186	chr1:205529563-205530259	+	ENSG00000117266.16	CDK18	annotated	0	92	0.0	0	48	0.0
THREE_17735	THREE@chr1@205556844-205558167@205555159-205558167	chr1:205555038-205556844	chr1:205555038-205555159	chr1:205556844-205558167	chr1:205555159-205558167	-	ENSG00000295836.1	MFSD4A-AS1	unannotated	6	1		1	1	
THREE_17736	THREE@chr1@205579949-205580661@205579949-205580798	chr1:205580661-205580921	chr1:205580798-205580921	chr1:205579949-205580661	chr1:205579949-205580798	+	ENSG00000174514.13	MFSD4A	annotated	124	5	0.9612403100775194	20	1	0.9523809523809523
THREE_17737	THREE@chr1@205719676-205720501@205719673-205720501	chr1:205719527-205719676	chr1:205719527-205719673	chr1:205719676-205720501	chr1:205719673-205720501	-	ENSG00000069275.13	NUCKS1	unannotated	290	84	0.7754010695187166	295	46	0.8651026392961877
THREE_17738	THREE@chr1@205891309-205894168@205891309-205894467	chr1:205894168-205896082	chr1:205894467-205896082	chr1:205891309-205894168	chr1:205891309-205894467	+	ENSG00000286619.1	PM20D1-AS1	annotated	10	9	0.5263157894736842	4	4	
THREE_17742	THREE@chr1@206393673-206401421@206393673-206401424	chr1:206401421-206401645	chr1:206401424-206401645	chr1:206393673-206401421	chr1:206393673-206401424	+	ENSG00000266028.8	SRGAP2	annotated	69	28	0.711340206185567	56	23	0.7088607594936709
THREE_17743	THREE@chr1@206453380-206454144@206453380-206454878	chr1:206454144-206455024	chr1:206454878-206455024	chr1:206453380-206454144	chr1:206453380-206454878	+	ENSG00000266028.8	SRGAP2	annotated	35	17	0.6730769230769231	6	14	0.3
THREE_17744	THREE@chr1@206584684-206585180@206584684-206586826	chr1:206585180-206589448	chr1:206586826-206589448	chr1:206584684-206585180	chr1:206584684-206586826	+	ENSG00000266094.8	RASSF5	annotated	28	0	1.0	10	0	1.0
THREE_17747	THREE@chr1@20670491-20671938@20670488-20671938	chr1:20670421-20670491	chr1:20670421-20670488	chr1:20670491-20671938	chr1:20670488-20671938	-	ENSG00000117245.13	KIF17	annotated	41	72	0.36283185840707965	8	13	0.38095238095238093
THREE_17748	THREE@chr1@206731919-206732038@206731919-206732575	chr1:206732038-206734281	chr1:206732575-206734281	chr1:206731919-206732038	chr1:206731919-206732575	+	ENSG00000162889.11	MAPKAPK2	annotated	1	43	0.022727272727272728	3	64	0.04477611940298507
THREE_17752	THREE@chr1@207062078-207062547@207062078-207062620	chr1:207062547-207062716	chr1:207062620-207062716	chr1:207062078-207062547	chr1:207062078-207062620	+	ENSG00000123836.15	PFKFB2	annotated	0	22	0.0	2	7	
THREE_17753	THREE@chr1@207062716-207063143@207062716-207063147	chr1:207063143-207063209	chr1:207063147-207063209	chr1:207062716-207063143	chr1:207062716-207063147	+	ENSG00000123836.15	PFKFB2	annotated	30	1	0.967741935483871	15	0	1.0
THREE_17754	THREE@chr1@207071573-207072204@207071573-207075260	chr1:207072204-207077817	chr1:207075260-207077817	chr1:207071573-207072204	chr1:207071573-207075260	+	ENSG00000123836.15	PFKFB2	annotated	10	0	1.0	5	0	
THREE_17758	THREE@chr1@20749975-20757166@20749882-20757166	chr1:20749723-20749975	chr1:20749723-20749882	chr1:20749975-20757166	chr1:20749882-20757166	-	ENSG00000127483.19	HP1BP3	unannotated	24	115	0.17266187050359713	17	89	0.16037735849056603
THREE_17759	THREE@chr1@207785106-207785619@207785106-207785656	chr1:207785619-207785682	chr1:207785656-207785682	chr1:207785106-207785619	chr1:207785106-207785656	+	ENSG00000117335.21	CD46	annotated	120	3	0.975609756097561	70	1	0.9859154929577465
THREE_17764	THREE@chr1@207816569-207817239@207816080-207817239	chr1:207815929-207816569	chr1:207815929-207816080	chr1:207816569-207817239	chr1:207816080-207817239	-	ENSG00000203709.15	MIR29B2CHG	annotated	0	1		0	0	
THREE_17765	THREE@chr1@207888118-207888682@207887923-207888682	chr1:207886539-207888118	chr1:207886539-207887923	chr1:207888118-207888682	chr1:207887923-207888682	-	ENSG00000174059.17	CD34	annotated	0	1		3	1	
THREE_17770	THREE@chr1@208245070-208245196@208245070-208245243	chr1:208245196-208245957	chr1:208245243-208245957	chr1:208245070-208245196	chr1:208245070-208245243	+	ENSG00000304011.1	ENSG00000304011	annotated	1	0		1	0	
THREE_17771	THREE@chr1@208245070-208245196@208245070-208245511	chr1:208245196-208245957	chr1:208245511-208245957	chr1:208245070-208245196	chr1:208245070-208245511	+	ENSG00000304011.1	ENSG00000304011	annotated	1	0		1	0	
THREE_17773	THREE@chr1@208253182-208254494@208253182-208254497	chr1:208254494-208254621	chr1:208254497-208254621	chr1:208253182-208254494	chr1:208253182-208254497	+	ENSG00000304011.1	ENSG00000304011	annotated	2	0		0	0	
THREE_17774	THREE@chr1@208821685-208822084@208821682-208822084	chr1:208821619-208821685	chr1:208821619-208821682	chr1:208821685-208822084	chr1:208821682-208822084	-	ENSG00000293786.1	ENSG00000293786	annotated	0	1		0	0	
THREE_17791	THREE@chr1@20950111-20969474@20950108-20969474	chr1:20950003-20950111	chr1:20950003-20950108	chr1:20950111-20969474	chr1:20950108-20969474	-	ENSG00000075151.24	EIF4G3	annotated	43	44	0.4942528735632184	9	20	0.3103448275862069
THREE_17793	THREE@chr1@209759134-209759982@209759134-209760172	chr1:209759982-209760384	chr1:209760172-209760384	chr1:209759134-209759982	chr1:209759134-209760172	+	ENSG00000009790.15	TRAF3IP3	annotated	1	0		0	0	
THREE_17794	THREE@chr1@209773019-209775290@209773019-209775349	chr1:209775290-209775489	chr1:209775349-209775489	chr1:209773019-209775290	chr1:209773019-209775349	+	ENSG00000009790.15	TRAF3IP3	annotated	0	0		0	2	
THREE_17797	THREE@chr1@209791022-209792269@209790887-209792269	chr1:209790495-209791022	chr1:209790495-209790887	chr1:209791022-209792269	chr1:209790887-209792269	-	ENSG00000117595.13	IRF6	annotated	0	0		0	3	
THREE_17798	THREE@chr1@21001312-21002713@21001307-21002713	chr1:21001199-21001312	chr1:21001199-21001307	chr1:21001312-21002713	chr1:21001307-21002713	-	ENSG00000075151.24	EIF4G3	annotated	18	0	1.0	10	0	1.0
THREE_17799	THREE@chr1@21001324-21002713@21001307-21002713	chr1:21001199-21001324	chr1:21001199-21001307	chr1:21001324-21002713	chr1:21001307-21002713	-	ENSG00000075151.24	EIF4G3	annotated	5	0		5	0	
THREE_17800	THREE@chr1@21001324-21002713@21001312-21002713	chr1:21001199-21001324	chr1:21001199-21001312	chr1:21001324-21002713	chr1:21001312-21002713	-	ENSG00000075151.24	EIF4G3	annotated	5	18	0.21739130434782608	5	10	0.3333333333333333
THREE_17802	THREE@chr1@210155910-210159400@210155910-210159421	chr1:210159400-210159477	chr1:210159421-210159477	chr1:210155910-210159400	chr1:210155910-210159421	+	ENSG00000143469.21	SYT14	annotated	0	1		0	1	
THREE_17806	THREE@chr1@211356468-211359882@211356468-211359912	chr1:211359882-211360076	chr1:211359912-211360076	chr1:211356468-211359882	chr1:211356468-211359912	+	ENSG00000082512.15	TRAF5	annotated	1	7		0	0	
THREE_17807	THREE@chr1@211391697-211391827@211391697-211391950	chr1:211391827-211391976	chr1:211391950-211391976	chr1:211391697-211391827	chr1:211391697-211391950	+	ENSG00000153363.16	LINC00467	annotated	9	0		11	0	1.0
THREE_17808	THREE@chr1@211391697-211391827@211391697-211391911	chr1:211391827-211391976	chr1:211391911-211391976	chr1:211391697-211391827	chr1:211391697-211391911	+	ENSG00000153363.16	LINC00467	annotated	9	0		11	0	1.0
THREE_17810	THREE@chr1@211426283-211432319@211426283-211432356	chr1:211432319-211433225	chr1:211432356-211433225	chr1:211426283-211432319	chr1:211426283-211432356	+	ENSG00000153363.16	LINC00467	annotated	4	0		1	0	
THREE_17811	THREE@chr1@211426283-211432319@211426283-211432321	chr1:211432319-211433225	chr1:211432321-211433225	chr1:211426283-211432319	chr1:211426283-211432321	+	ENSG00000153363.16	LINC00467	annotated	4	0		1	0	
THREE_17816	THREE@chr1@211639889-211639972@211639889-211639997	chr1:211639972-211640189	chr1:211639997-211640189	chr1:211639889-211639972	chr1:211639889-211639997	+	ENSG00000227764.3	NTRAS	annotated	1	0		0	0	
THREE_17817	THREE@chr1@211639889-211639972@211639889-211640219	chr1:211639972-211640360	chr1:211640219-211640360	chr1:211639889-211639972	chr1:211639889-211640219	+	ENSG00000227764.3	NTRAS	annotated	1	0		0	0	
THREE_17818	THREE@chr1@211639889-211639972@211639889-211640247	chr1:211639972-211640360	chr1:211640247-211640360	chr1:211639889-211639972	chr1:211639889-211640247	+	ENSG00000227764.3	NTRAS	annotated	1	0		0	0	
THREE_17821	THREE@chr1@21176377-21176722@21176358-21176722	chr1:21176175-21176377	chr1:21176175-21176358	chr1:21176377-21176722	chr1:21176358-21176722	-	ENSG00000075151.24	EIF4G3	annotated	0	13	0.0	0	4	
THREE_17825	THREE@chr1@211946705-211952569@211946645-211952569	chr1:211946607-211946705	chr1:211946607-211946645	chr1:211946705-211952569	chr1:211946645-211952569	-	ENSG00000143493.13	INTS7	annotated	13	0	1.0	9	0	
THREE_17826	THREE@chr1@211968707-211975166@211968603-211975166	chr1:211968513-211968707	chr1:211968513-211968603	chr1:211968707-211975166	chr1:211968603-211975166	-	ENSG00000143493.13	INTS7	annotated	7	0		8	0	
THREE_17831	THREE@chr1@212430336-212431741@212430331-212431741	chr1:212429959-212430336	chr1:212429959-212430331	chr1:212430336-212431741	chr1:212430331-212431741	-	ENSG00000287445.2	ENSG00000287445	annotated	1	0		0	2	
THREE_17833	THREE@chr1@212431844-212432625@212430331-212432625	chr1:212429961-212431844	chr1:212429961-212430331	chr1:212431844-212432625	chr1:212430331-212432625	-	ENSG00000287445.2	ENSG00000287445	annotated	1	0		0	0	
THREE_17834	THREE@chr1@212431844-212432625@212430336-212432625	chr1:212429961-212431844	chr1:212429961-212430336	chr1:212431844-212432625	chr1:212430336-212432625	-	ENSG00000287445.2	ENSG00000287445	annotated	1	0		0	0	
THREE_17835	THREE@chr1@212433120-212442546@212433120-212442565	chr1:212442546-212442625	chr1:212442565-212442625	chr1:212433120-212442546	chr1:212433120-212442565	+	ENSG00000117691.10	NENF	annotated	1	70	0.014084507042253521	1	82	0.012048192771084338
THREE_17841	THREE@chr1@212618234-212619046@212618234-212619358	chr1:212619046-212620777	chr1:212619358-212620777	chr1:212618234-212619046	chr1:212618234-212619358	+	ENSG00000162772.18	ATF3	annotated	0	28	0.0	0	34	0.0
THREE_17843	THREE@chr1@212738686-212782372@212727179-212782372	chr1:212726153-212738686	chr1:212726153-212727179	chr1:212738686-212782372	chr1:212727179-212782372	-	ENSG00000117697.15	NSL1	annotated	4	1		0	0	
THREE_17844	THREE@chr1@212807848-212812227@212807848-212812248	chr1:212812227-212812328	chr1:212812248-212812328	chr1:212807848-212812227	chr1:212807848-212812248	+	ENSG00000203705.11	TATDN3	annotated	4	14	0.2222222222222222	1	13	0.07142857142857142
THREE_17845	THREE@chr1@212807848-212812227@212807848-212812251	chr1:212812227-212812328	chr1:212812251-212812328	chr1:212807848-212812227	chr1:212807848-212812251	+	ENSG00000203705.11	TATDN3	annotated	4	12	0.25	1	16	0.058823529411764705
THREE_17846	THREE@chr1@212807848-212812248@212807848-212812251	chr1:212812248-212812328	chr1:212812251-212812328	chr1:212807848-212812248	chr1:212807848-212812251	+	ENSG00000203705.11	TATDN3	annotated	14	12	0.5384615384615384	13	16	0.4482758620689655
THREE_17847	THREE@chr1@212804651-212812248@212804651-212812251	chr1:212812248-212812328	chr1:212812251-212812328	chr1:212804651-212812248	chr1:212804651-212812251	+	ENSG00000203705.11	TATDN3	annotated	1	0		0	0	
THREE_17848	THREE@chr1@212812328-212815013@212812328-212815047	chr1:212815013-212816830	chr1:212815047-212816830	chr1:212812328-212815013	chr1:212812328-212815047	+	ENSG00000203705.11	TATDN3	annotated	51	0	1.0	26	0	1.0
THREE_17852	THREE@chr1@212972961-212973424@212972961-212973955	chr1:212973424-212974070	chr1:212973955-212974070	chr1:212972961-212973424	chr1:212972961-212973955	+	ENSG00000143494.16	VASH2	annotated	0	0		0	3	
