event_id	pos_id	exon_a	exon_b	intron_a	intron_b	strand	gene_id	gene_name	label	SRR601500_junction_a	SRR601500_junction_b	SRR601500_PSI	SRR604528_junction_a	SRR604528_junction_b	SRR604528_PSI
FIVE_13003	FIVE@chr1@173865894-173866177@173865894-173866761	chr1:173866177-173866796	chr1:173866761-173866796	chr1:173865894-173866177	chr1:173865894-173866761	-	ENSG00000234741.11	GAS5	annotated	371	0	1.0	409	0	1.0
FIVE_13004	FIVE@chr1@173865547-173866177@173865547-173866761	chr1:173866177-173866796	chr1:173866761-173866796	chr1:173865547-173866177	chr1:173865547-173866761	-	ENSG00000234741.11	GAS5	annotated	0	0		0	2	
FIVE_13005	FIVE@chr1@173865547-173866528@173865547-173866761	chr1:173866528-173866796	chr1:173866761-173866796	chr1:173865547-173866528	chr1:173865547-173866761	-	ENSG00000234741.11	GAS5	annotated	0	0		0	2	
FIVE_13006	FIVE@chr1@173866206-173866528@173866206-173866761	chr1:173866528-173866796	chr1:173866761-173866796	chr1:173866206-173866528	chr1:173866206-173866761	-	ENSG00000234741.11	GAS5	annotated	430	0	1.0	430	0	1.0
FIVE_13008	FIVE@chr1@173865894-173866528@173865894-173866761	chr1:173866528-173866796	chr1:173866761-173866796	chr1:173865894-173866528	chr1:173865894-173866761	-	ENSG00000234741.11	GAS5	annotated	2	0		0	0	
FIVE_13009	FIVE@chr1@173866567-173866757@173866567-173866761	chr1:173866757-173866796	chr1:173866761-173866796	chr1:173866567-173866757	chr1:173866567-173866761	-	ENSG00000234741.11	GAS5	annotated	0	422	0.0	0	431	0.0
FIVE_13011	FIVE@chr1@173867043-173867956@173867043-173867981	chr1:173867956-173868009	chr1:173867981-173868009	chr1:173867043-173867956	chr1:173867043-173867981	-	ENSG00000234741.11	GAS5	annotated	0	2		0	1	
FIVE_13012	FIVE@chr1@173867043-173867956@173867043-173867960	chr1:173867956-173868009	chr1:173867960-173868009	chr1:173867043-173867956	chr1:173867043-173867960	-	ENSG00000234741.11	GAS5	annotated	0	126	0.0	0	133	0.0
FIVE_13014	FIVE@chr1@173867043-173867960@173867043-173867965	chr1:173867960-173868009	chr1:173867965-173868009	chr1:173867043-173867960	chr1:173867043-173867965	-	ENSG00000234741.11	GAS5	annotated	126	0	1.0	133	0	1.0
FIVE_13015	FIVE@chr1@173867043-173867960@173867043-173867981	chr1:173867960-173868009	chr1:173867981-173868009	chr1:173867043-173867960	chr1:173867043-173867981	-	ENSG00000234741.11	GAS5	annotated	126	2	0.984375	133	1	0.9925373134328358
FIVE_13016	FIVE@chr1@173867043-173867965@173867043-173867981	chr1:173867965-173868009	chr1:173867981-173868009	chr1:173867043-173867965	chr1:173867043-173867981	-	ENSG00000234741.11	GAS5	annotated	0	2		0	1	
FIVE_13017	FIVE@chr1@174155697-174158887@174155697-174159164	chr1:174158887-174159290	chr1:174159164-174159290	chr1:174155697-174158887	chr1:174155697-174159164	-	ENSG00000227373.7	RABGAP1L-DT	annotated	1	0		1	0	
FIVE_13021	FIVE@chr1@174158990-174159917@174158990-174160079	chr1:174159917-174160288	chr1:174160079-174160288	chr1:174158990-174159917	chr1:174158990-174160079	-	ENSG00000227373.7	RABGAP1L-DT	annotated	1	0		0	0	
FIVE_13023	FIVE@chr1@174219295-174220972@174219184-174220972	chr1:174219125-174219295	chr1:174219125-174219184	chr1:174219295-174220972	chr1:174219184-174220972	+	ENSG00000152061.24	RABGAP1L	annotated	1	1		3	0	
FIVE_13024	FIVE@chr1@175004833-175006745@175004814-175006745	chr1:175004614-175004833	chr1:175004614-175004814	chr1:175004833-175006745	chr1:175004814-175006745	+	ENSG00000116161.18	CACYBP	annotated	421	0	1.0	176	0	1.0
FIVE_13025	FIVE@chr1@175018576-175023272@175018576-175023364	chr1:175023272-175023425	chr1:175023364-175023425	chr1:175018576-175023272	chr1:175018576-175023364	-	ENSG00000120333.4	MRPS14	annotated	10	69	0.12658227848101267	2	59	0.03278688524590164
FIVE_13026	FIVE@chr1@17055-17526@17055-17606	chr1:17526-17742	chr1:17606-17742	chr1:17055-17526	chr1:17055-17606	-	ENSG00000310526.1	WASH7P	annotated	0	8		0	14	0.0
FIVE_13027	FIVE@chr1@17368-17526@17368-17606	chr1:17526-17742	chr1:17606-17742	chr1:17368-17526	chr1:17368-17606	-	ENSG00000310526.1	WASH7P	annotated	4	156	0.025	0	135	0.0
FIVE_13028	FIVE@chr1@17055-17526@17055-17915	chr1:17526-18061	chr1:17915-18061	chr1:17055-17526	chr1:17055-17915	-	ENSG00000310526.1	WASH7P	annotated	0	4		0	7	
FIVE_13029	FIVE@chr1@17368-17526@17368-17915	chr1:17526-18061	chr1:17915-18061	chr1:17368-17526	chr1:17368-17915	-	ENSG00000310526.1	WASH7P	annotated	4	0		0	0	
FIVE_13030	FIVE@chr1@1756608-1756739@1756608-1756779	chr1:1756739-1756882	chr1:1756779-1756882	chr1:1756608-1756739	chr1:1756608-1756779	-	ENSG00000008130.15	NADK	annotated	2	0		0	0	
FIVE_13032	FIVE@chr1@175905136-175908547@175905136-175908678	chr1:175908547-175908770	chr1:175908678-175908770	chr1:175905136-175908547	chr1:175905136-175908678	-	ENSG00000227740.3	LINC02803	annotated	4	0		3	0	
FIVE_13034	FIVE@chr1@17055-17606@17055-17915	chr1:17606-18061	chr1:17915-18061	chr1:17055-17606	chr1:17055-17915	-	ENSG00000310526.1	WASH7P	annotated	8	4		14	7	0.6666666666666666
FIVE_13035	FIVE@chr1@17368-17606@17368-17915	chr1:17606-18061	chr1:17915-18061	chr1:17368-17606	chr1:17368-17915	-	ENSG00000310526.1	WASH7P	annotated	156	0	1.0	135	0	1.0
FIVE_13036	FIVE@chr1@176162988-176163815@176162988-176163827	chr1:176163815-176163891	chr1:176163827-176163891	chr1:176162988-176163815	chr1:176162988-176163827	-	ENSG00000143207.21	COP1	annotated	34	7	0.8292682926829268	17	5	0.7727272727272727
FIVE_13039	FIVE@chr1@177585-177678@177585-177682	chr1:177678-177730	chr1:177682-177730	chr1:177585-177678	chr1:177585-177682	-	ENSG00000241860.8	ENSG00000241860	annotated	0	1		0	0	
FIVE_13040	FIVE@chr1@178025962-178026143@178025962-178026155	chr1:178026143-178026255	chr1:178026155-178026255	chr1:178025962-178026143	chr1:178025962-178026155	-	ENSG00000293477.2	CRYZL2P	annotated	0	12	0.0	0	6	
FIVE_13042	FIVE@chr1@178034801-178035458@178034801-178035490	chr1:178035458-178035583	chr1:178035490-178035583	chr1:178034801-178035458	chr1:178034801-178035490	-	ENSG00000293477.2	CRYZL2P	annotated	0	1		0	0	
FIVE_13050	FIVE@chr1@17742-17840@17742-17915	chr1:17840-18061	chr1:17915-18061	chr1:17742-17840	chr1:17742-17915	-	ENSG00000310526.1	WASH7P	annotated	0	260	0.0	0	149	0.0
FIVE_13061	FIVE@chr1@180096184-180098863@180095930-180098863	chr1:180095523-180096184	chr1:180095523-180095930	chr1:180096184-180098863	chr1:180095930-180098863	+	ENSG00000135837.18	CEP350	annotated	18	0	1.0	17	0	1.0
FIVE_13064	FIVE@chr1@180196890-180197333@180196599-180197333	chr1:180196262-180196890	chr1:180196262-180196599	chr1:180196890-180197333	chr1:180196599-180197333	+	ENSG00000116260.17	QSOX1	annotated	6	28	0.17647058823529413	6	10	0.375
FIVE_13070	FIVE@chr1@180936670-180938555@180936513-180938555	chr1:180935115-180936670	chr1:180935115-180936513	chr1:180936670-180938555	chr1:180936513-180938555	+	ENSG00000135835.13	KIAA1614	annotated	14	3	0.8235294117647058	5	0	
FIVE_13071	FIVE@chr1@175441-181037@175441-181048	chr1:181037-181224	chr1:181048-181224	chr1:175441-181037	chr1:175441-181048	-	ENSG00000241860.8	ENSG00000241860	annotated	6	0		0	0	
FIVE_13072	FIVE@chr1@173862-181037@173862-181048	chr1:181037-181224	chr1:181048-181224	chr1:173862-181037	chr1:173862-181048	-	ENSG00000241860.8	ENSG00000241860	annotated	5	0		1	0	
FIVE_13074	FIVE@chr1@181447986-181481529@181447986-181481967	chr1:181481529-181482592	chr1:181481967-181482592	chr1:181447986-181481529	chr1:181447986-181481967	-	ENSG00000297520.1	ENSG00000297520	annotated	4	1		2	1	
FIVE_13075	FIVE@chr1@181481632-181481967@181481632-181482522	chr1:181481967-181482592	chr1:181482522-181482592	chr1:181481632-181481967	chr1:181481632-181482522	-	ENSG00000297520.1	ENSG00000297520	annotated	1	0		0	0	
FIVE_13079	FIVE@chr1@182385887-182386256@182385887-182386362	chr1:182386256-182386402	chr1:182386362-182386402	chr1:182385887-182386256	chr1:182385887-182386362	-	ENSG00000135821.20	GLUL	annotated	2785	3	0.9989239598278336	3497	4	0.9988574692944873
FIVE_13082	FIVE@chr1@182789904-182792232@182789805-182792232	chr1:182789773-182789904	chr1:182789773-182789805	chr1:182789904-182792232	chr1:182789805-182792232	+	ENSG00000135838.14	NPL	unannotated	2	0		1	11	0.08333333333333333
FIVE_13083	FIVE@chr1@182806531-182812156@182806232-182812156	chr1:182806145-182806531	chr1:182806145-182806232	chr1:182806531-182812156	chr1:182806232-182812156	+	ENSG00000135838.14	NPL	annotated	2	15	0.11764705882352941	8	35	0.18604651162790697
FIVE_13086	FIVE@chr1@183240-183740@183216-183740	chr1:183114-183240	chr1:183114-183216	chr1:183240-183740	chr1:183216-183740	+	ENSG00000308415.1	DDX11L2	annotated	0	2		0	0	
FIVE_13090	FIVE@chr1@183542502-183544353@183542364-183544353	chr1:183542076-183542502	chr1:183542076-183542364	chr1:183542502-183544353	chr1:183542364-183544353	+	ENSG00000116698.22	SMG7	annotated	18	41	0.3050847457627119	12	14	0.46153846153846156
FIVE_13092	FIVE@chr1@184072298-184072827@184072194-184072827	chr1:184072157-184072298	chr1:184072157-184072194	chr1:184072298-184072827	chr1:184072194-184072827	+	ENSG00000198860.14	TSEN15	annotated	25	5	0.8333333333333334	8	0	
FIVE_13093	FIVE@chr1@184072310-184072827@184072194-184072827	chr1:184072157-184072310	chr1:184072157-184072194	chr1:184072310-184072827	chr1:184072194-184072827	+	ENSG00000198860.14	TSEN15	annotated	0	5		0	0	
FIVE_13094	FIVE@chr1@184072310-184072827@184072298-184072827	chr1:184072157-184072310	chr1:184072157-184072298	chr1:184072310-184072827	chr1:184072298-184072827	+	ENSG00000198860.14	TSEN15	annotated	0	25	0.0	0	8	
FIVE_13098	FIVE@chr1@184665367-184673360@184665348-184673360	chr1:184665269-184665367	chr1:184665269-184665348	chr1:184665367-184673360	chr1:184665348-184673360	+	ENSG00000286378.2	ENSG00000286378	annotated	1	0		0	0	
FIVE_13100	FIVE@chr1@184665601-184673360@184665367-184673360	chr1:184665269-184665601	chr1:184665269-184665367	chr1:184665601-184673360	chr1:184665367-184673360	+	ENSG00000286378.2	ENSG00000286378	annotated	0	1		0	0	
FIVE_13104	FIVE@chr1@184694472-184701497@184694472-184701530	chr1:184701497-184701544	chr1:184701530-184701544	chr1:184694472-184701497	chr1:184694472-184701530	-	ENSG00000116406.20	EDEM3	annotated	4	0		1	0	
FIVE_13105	FIVE@chr1@184708344-184710394@184708344-184710451	chr1:184710394-184710547	chr1:184710451-184710547	chr1:184708344-184710394	chr1:184708344-184710451	-	ENSG00000116406.20	EDEM3	annotated	14	0	1.0	9	0	
FIVE_13106	FIVE@chr1@184734643-184736950@184734643-184737025	chr1:184736950-184737064	chr1:184737025-184737064	chr1:184734643-184736950	chr1:184734643-184737025	-	ENSG00000116406.20	EDEM3	annotated	0	7		0	8	
FIVE_13107	FIVE@chr1@18379-18497@18379-18501	chr1:18497-18554	chr1:18501-18554	chr1:18379-18497	chr1:18379-18501	-	ENSG00000310526.1	WASH7P	annotated	0	2		0	0	
FIVE_13109	FIVE@chr1@185350-185451@185350-185491	chr1:185451-185559	chr1:185491-185559	chr1:185350-185451	chr1:185350-185491	-	ENSG00000310527.1	WASH9P	annotated	2	312	0.006369426751592357	3	234	0.012658227848101266
FIVE_13110	FIVE@chr1@185350-185451@185350-185542	chr1:185451-185559	chr1:185542-185559	chr1:185350-185451	chr1:185350-185542	-	ENSG00000310527.1	WASH9P	annotated	2	4		3	0	
FIVE_13111	FIVE@chr1@185350-185491@185350-185542	chr1:185491-185559	chr1:185542-185559	chr1:185350-185491	chr1:185350-185542	-	ENSG00000310527.1	WASH9P	annotated	312	4	0.9873417721518988	234	0	1.0
FIVE_13112	FIVE@chr1@185350-185491@185350-186317	chr1:185491-186469	chr1:186317-186469	chr1:185350-185491	chr1:185350-186317	-	ENSG00000310527.1	WASH9P	annotated	312	13	0.96	234	20	0.9212598425196851
FIVE_13116	FIVE@chr1@187287-187376@187287-187380	chr1:187376-187538	chr1:187380-187538	chr1:187287-187376	chr1:187287-187380	-	ENSG00000310527.1	WASH9P	annotated	2	74	0.02631578947368421	3	63	0.045454545454545456
FIVE_13118	FIVE@chr1@187287-187376@187287-187398	chr1:187376-187577	chr1:187398-187577	chr1:187287-187376	chr1:187287-187398	-	ENSG00000310527.1	WASH9P	annotated	2	1		3	3	
FIVE_13119	FIVE@chr1@187287-187376@187287-187477	chr1:187376-187577	chr1:187477-187577	chr1:187287-187376	chr1:187287-187477	-	ENSG00000310527.1	WASH9P	annotated	2	0		3	0	
FIVE_13122	FIVE@chr1@187287-187380@187287-187398	chr1:187380-187577	chr1:187398-187577	chr1:187287-187380	chr1:187287-187398	-	ENSG00000310527.1	WASH9P	annotated	74	1	0.9866666666666667	63	3	0.9545454545454546
FIVE_13123	FIVE@chr1@187287-187380@187287-187477	chr1:187380-187577	chr1:187477-187577	chr1:187287-187380	chr1:187287-187477	-	ENSG00000310527.1	WASH9P	annotated	74	0	1.0	63	0	1.0
FIVE_13124	FIVE@chr1@187287-187398@187287-187477	chr1:187398-187577	chr1:187477-187577	chr1:187287-187398	chr1:187287-187477	-	ENSG00000310527.1	WASH9P	annotated	1	0		3	0	
FIVE_13127	FIVE@chr1@187577-187755@187577-187781	chr1:187755-187890	chr1:187781-187890	chr1:187577-187755	chr1:187577-187781	-	ENSG00000310527.1	WASH9P	annotated	346	0	1.0	204	0	1.0
FIVE_13128	FIVE@chr1@187577-187755@187577-188130	chr1:187755-188266	chr1:188130-188266	chr1:187577-187755	chr1:187577-188130	-	ENSG00000310527.1	WASH9P	annotated	346	6	0.9829545454545454	204	13	0.9400921658986175
FIVE_13129	FIVE@chr1@187577-187755@187577-188050	chr1:187755-188266	chr1:188050-188266	chr1:187577-187755	chr1:187577-188050	-	ENSG00000310527.1	WASH9P	annotated	346	0	1.0	204	0	1.0
FIVE_13130	FIVE@chr1@187577-187781@187577-188130	chr1:187781-188266	chr1:188130-188266	chr1:187577-187781	chr1:187577-188130	-	ENSG00000310527.1	WASH9P	annotated	0	6		0	13	0.0
FIVE_13132	FIVE@chr1@187577-188050@187577-188130	chr1:188050-188266	chr1:188130-188266	chr1:187577-188050	chr1:187577-188130	-	ENSG00000310527.1	WASH9P	annotated	0	6		0	13	0.0
FIVE_13133	FIVE@chr1@187890-188050@187890-188130	chr1:188050-188266	chr1:188130-188266	chr1:187890-188050	chr1:187890-188130	-	ENSG00000310527.1	WASH9P	annotated	1	151	0.006578947368421052	0	128	0.0
FIVE_13134	FIVE@chr1@187890-188050@187890-188439	chr1:188050-188584	chr1:188439-188584	chr1:187890-188050	chr1:187890-188439	-	ENSG00000310527.1	WASH9P	annotated	1	0		0	0	
FIVE_13135	FIVE@chr1@187577-188050@187577-188439	chr1:188050-188584	chr1:188439-188584	chr1:187577-188050	chr1:187577-188439	-	ENSG00000310527.1	WASH9P	annotated	0	3		0	6	
FIVE_13136	FIVE@chr1@187577-188130@187577-188439	chr1:188130-188584	chr1:188439-188584	chr1:187577-188130	chr1:187577-188439	-	ENSG00000310527.1	WASH9P	annotated	6	3		13	6	0.6842105263157895
FIVE_13137	FIVE@chr1@187890-188130@187890-188439	chr1:188130-188584	chr1:188439-188584	chr1:187890-188130	chr1:187890-188439	-	ENSG00000310527.1	WASH9P	annotated	151	0	1.0	128	0	1.0
FIVE_13138	FIVE@chr1@188266-188364@188266-188439	chr1:188364-188584	chr1:188439-188584	chr1:188266-188364	chr1:188266-188439	-	ENSG00000310527.1	WASH9P	annotated	0	129	0.0	0	86	0.0
FIVE_13140	FIVE@chr1@1839238-1890820@1839238-1891025	chr1:1890820-1891117	chr1:1891025-1891117	chr1:1839238-1890820	chr1:1839238-1891025	-	ENSG00000078369.19	GNB1	annotated	324	0	1.0	191	0	1.0
FIVE_13141	FIVE@chr1@1891383-1892028@1891252-1892028	chr1:1891180-1891383	chr1:1891180-1891252	chr1:1891383-1892028	chr1:1891252-1892028	+	ENSG00000231050.4	GNB1-DT	annotated	1	0		2	0	
FIVE_13142	FIVE@chr1@1891383-1891900@1891252-1891900	chr1:1891180-1891383	chr1:1891180-1891252	chr1:1891383-1891900	chr1:1891252-1891900	+	ENSG00000231050.4	GNB1-DT	annotated	1	0		0	0	
FIVE_13143	FIVE@chr1@190479140-190480345@190478492-190480345	chr1:190478094-190479140	chr1:190478094-190478492	chr1:190479140-190480345	chr1:190478492-190480345	+	ENSG00000237457.7	BRINP3-DT	annotated	15	1	0.9375	19	3	0.8636363636363636
FIVE_13144	FIVE@chr1@190478631-190480345@190478292-190480345	chr1:190478207-190478631	chr1:190478207-190478292	chr1:190478631-190480345	chr1:190478292-190480345	+	ENSG00000237457.7	BRINP3-DT	annotated	2	0		3	0	
FIVE_13145	FIVE@chr1@190478631-190479041@190478292-190479041	chr1:190478207-190478631	chr1:190478207-190478292	chr1:190478631-190479041	chr1:190478292-190479041	+	ENSG00000237457.7	BRINP3-DT	annotated	1	0		0	0	
FIVE_13146	FIVE@chr1@190478631-190479082@190478292-190479082	chr1:190478207-190478631	chr1:190478207-190478292	chr1:190478631-190479082	chr1:190478292-190479082	+	ENSG00000237457.7	BRINP3-DT	annotated	0	0		1	0	
FIVE_13147	FIVE@chr1@19243707-19243950@19243707-19244906	chr1:19243950-19245030	chr1:19244906-19245030	chr1:19243707-19243950	chr1:19243707-19244906	-	ENSG00000127463.16	EMC1	annotated	38	0	1.0	23	0	1.0
FIVE_13148	FIVE@chr1@19244015-19244739@19244015-19244906	chr1:19244739-19245030	chr1:19244906-19245030	chr1:19244015-19244739	chr1:19244015-19244906	-	ENSG00000127463.16	EMC1	annotated	0	32	0.0	0	17	0.0
FIVE_13150	FIVE@chr1@192576365-192576774@192575929-192576774	chr1:192575773-192576365	chr1:192575773-192575929	chr1:192576365-192576774	chr1:192575929-192576774	+	ENSG00000090104.12	RGS1	annotated	0	0		5	0	
FIVE_13154	FIVE@chr1@193051817-193059185@193051817-193059413	chr1:193059185-193059515	chr1:193059413-193059515	chr1:193051817-193059185	chr1:193051817-193059413	-	ENSG00000116750.14	UCHL5	annotated	42	0	1.0	14	0	1.0
FIVE_13155	FIVE@chr1@193069634-193075820@193069181-193075820	chr1:193069034-193069634	chr1:193069034-193069181	chr1:193069634-193075820	chr1:193069181-193075820	+	ENSG00000116747.13	RO60	annotated	4	0		2	0	
FIVE_13157	FIVE@chr1@193101204-193105517@193101204-193105618	chr1:193105517-193106114	chr1:193105618-193106114	chr1:193101204-193105517	chr1:193101204-193105618	-	ENSG00000023572.10	GLRX2	annotated	3	0		4	0	
FIVE_13158	FIVE@chr1@19339617-19344358@19339617-19345187	chr1:19344358-19345252	chr1:19345187-19345252	chr1:19339617-19344358	chr1:19339617-19345187	-	ENSG00000077549.19	CAPZB	annotated	476	0	1.0	257	0	1.0
FIVE_13159	FIVE@chr1@196690243-196700036@196690239-196700036	chr1:196690063-196690243	chr1:196690063-196690239	chr1:196690243-196700036	chr1:196690239-196700036	+	ENSG00000000971.17	CFH	annotated	0	0		0	1	
FIVE_13160	FIVE@chr1@196690284-196701318@196690239-196701318	chr1:196690063-196690284	chr1:196690063-196690239	chr1:196690284-196701318	chr1:196690239-196701318	+	ENSG00000000971.17	CFH	annotated	0	7		0	6	
FIVE_13162	FIVE@chr1@196740792-196741875@196740698-196741875	chr1:196740619-196740792	chr1:196740619-196740698	chr1:196740792-196741875	chr1:196740698-196741875	+	ENSG00000000971.17	CFH	annotated	12	0	1.0	9	0	
FIVE_13163	FIVE@chr1@196740792-196741875@196740720-196741875	chr1:196740619-196740792	chr1:196740619-196740720	chr1:196740792-196741875	chr1:196740720-196741875	+	ENSG00000000971.17	CFH	annotated	12	0	1.0	9	0	
FIVE_13165	FIVE@chr1@196740845-196741875@196740792-196741875	chr1:196740619-196740845	chr1:196740619-196740792	chr1:196740845-196741875	chr1:196740792-196741875	+	ENSG00000000971.17	CFH	annotated	0	12	0.0	0	9	
FIVE_13167	FIVE@chr1@196741554-196741875@196740792-196741875	chr1:196740619-196741554	chr1:196740619-196740792	chr1:196741554-196741875	chr1:196740792-196741875	+	ENSG00000000971.17	CFH	annotated	0	12	0.0	0	9	
FIVE_13173	FIVE@chr1@197442534-197477664@197442292-197477664	chr1:197442166-197442534	chr1:197442166-197442292	chr1:197442534-197477664	chr1:197442292-197477664	+	ENSG00000134376.17	CRB1	annotated	0	28	0.0	0	21	0.0
FIVE_13175	FIVE@chr1@198157276-198232553@198157096-198232553	chr1:198156998-198157276	chr1:198156998-198157096	chr1:198157276-198232553	chr1:198157096-198232553	+	ENSG00000151414.15	NEK7	annotated	10	0	1.0	22	0	1.0
FIVE_13176	FIVE@chr1@19904398-19904891@19904374-19904891	chr1:19904267-19904398	chr1:19904267-19904374	chr1:19904398-19904891	chr1:19904374-19904891	+	ENSG00000169914.6	OTUD3	unannotated	7	1		2	1	
FIVE_13179	FIVE@chr1@195416-199810@195416-199837	chr1:199810-200339	chr1:199837-200339	chr1:195416-199810	chr1:195416-199837	-	ENSG00000310527.1	WASH9P	annotated	0	124	0.0	0	82	0.0
FIVE_13180	FIVE@chr1@188892-199837@188892-200340	chr1:199837-200409	chr1:200340-200409	chr1:188892-199837	chr1:188892-200340	-	ENSG00000310527.1	WASH9P	annotated	0	0		5	0	
FIVE_13181	FIVE@chr1@188889-199837@188889-200340	chr1:199837-200409	chr1:200340-200409	chr1:188889-199837	chr1:188889-200340	-	ENSG00000310527.1	WASH9P	annotated	10	2	0.8333333333333334	2	0	
FIVE_13182	FIVE@chr1@195416-199837@195416-200356	chr1:199837-200409	chr1:200356-200409	chr1:195416-199837	chr1:195416-200356	-	ENSG00000310527.1	WASH9P	annotated	124	0	1.0	82	0	1.0
FIVE_13184	FIVE@chr1@200373169-200374011@200373169-200374015	chr1:200374011-200374246	chr1:200374015-200374246	chr1:200373169-200374011	chr1:200373169-200374015	-	ENSG00000203721.9	LINC00862	annotated	0	0		0	1	
FIVE_13186	FIVE@chr1@200474186-200477968@200474182-200477968	chr1:200473909-200474186	chr1:200473909-200474182	chr1:200474186-200477968	chr1:200474182-200477968	+	ENSG00000230623.9	ENSG00000230623	annotated	0	0		1	0	
FIVE_13187	FIVE@chr1@200474186-200477968@200474100-200477968	chr1:200473909-200474186	chr1:200473909-200474100	chr1:200474186-200477968	chr1:200474100-200477968	+	ENSG00000230623.9	ENSG00000230623	annotated	0	0		1	0	
FIVE_13188	FIVE@chr1@200474384-200477968@200474186-200477968	chr1:200473909-200474384	chr1:200473909-200474186	chr1:200474384-200477968	chr1:200474186-200477968	+	ENSG00000230623.9	ENSG00000230623	annotated	0	0		0	1	
FIVE_13192	FIVE@chr1@200690430-200693753@200690382-200693753	chr1:200690309-200690430	chr1:200690309-200690382	chr1:200690430-200693753	chr1:200690382-200693753	+	ENSG00000260088.2	DDX59-AS1	annotated	6	3		6	2	
FIVE_13193	FIVE@chr1@20088943-20089789@20088901-20089789	chr1:20088825-20088943	chr1:20088825-20088901	chr1:20088943-20089789	chr1:20088901-20089789	+	ENSG00000127472.11	PLA2G5	annotated	0	2		0	2	
FIVE_13194	FIVE@chr1@201004455-201004541@201004455-201004766	chr1:201004541-201004933	chr1:201004766-201004933	chr1:201004455-201004541	chr1:201004455-201004766	-	ENSG00000116852.15	KIF21B	annotated	0	27	0.0	0	39	0.0
FIVE_13196	FIVE@chr1@201024085-201025422@201024076-201025422	chr1:201023880-201024085	chr1:201023880-201024076	chr1:201024085-201025422	chr1:201024076-201025422	+	ENSG00000234132.3	ENSG00000234132	annotated	1	0		1	0	
FIVE_13203	FIVE@chr1@201143951-201146740@201143951-201146771	chr1:201146740-201146848	chr1:201146771-201146848	chr1:201143951-201146740	chr1:201143951-201146771	-	ENSG00000116857.17	TMEM9	annotated	330	4	0.9880239520958084	160	2	0.9876543209876543
FIVE_13204	FIVE@chr1@201151852-201153783@201151852-201153849	chr1:201153783-201153959	chr1:201153849-201153959	chr1:201151852-201153783	chr1:201151852-201153849	-	ENSG00000116857.17	TMEM9	annotated	2	9		0	6	
FIVE_13205	FIVE@chr1@201151852-201153783@201151852-201153858	chr1:201153783-201153959	chr1:201153858-201153959	chr1:201151852-201153783	chr1:201151852-201153858	-	ENSG00000116857.17	TMEM9	annotated	2	300	0.006622516556291391	0	159	0.0
FIVE_13206	FIVE@chr1@201151852-201153849@201151852-201153858	chr1:201153849-201153959	chr1:201153858-201153959	chr1:201151852-201153849	chr1:201151852-201153858	-	ENSG00000116857.17	TMEM9	annotated	9	300	0.02912621359223301	6	159	0.03636363636363636
FIVE_13207	FIVE@chr1@201153959-201154148@201153959-201154362	chr1:201154148-201154444	chr1:201154362-201154444	chr1:201153959-201154148	chr1:201153959-201154362	-	ENSG00000116857.17	TMEM9	annotated	30	0	1.0	18	0	1.0
FIVE_13208	FIVE@chr1@201216144-201216454@201215838-201216454	chr1:201215539-201216144	chr1:201215539-201215838	chr1:201216144-201216454	chr1:201215838-201216454	+	ENSG00000163395.17	IGFN1	annotated	0	0		0	1	
FIVE_13209	FIVE@chr1@201359663-201360453@201359663-201361214	chr1:201360453-201361369	chr1:201361214-201361369	chr1:201359663-201360453	chr1:201359663-201361214	-	ENSG00000118194.22	TNNT2	annotated	2	0		0	0	
FIVE_13210	FIVE@chr1@201359663-201360453@201359663-201361279	chr1:201360453-201361369	chr1:201361279-201361369	chr1:201359663-201360453	chr1:201359663-201361279	-	ENSG00000118194.22	TNNT2	annotated	2	209	0.009478672985781991	0	9	
FIVE_13211	FIVE@chr1@201359663-201361214@201359663-201361279	chr1:201361214-201361369	chr1:201361279-201361369	chr1:201359663-201361214	chr1:201359663-201361279	-	ENSG00000118194.22	TNNT2	annotated	0	209	0.0	0	9	
FIVE_13212	FIVE@chr1@201361369-201361913@201361369-201361951	chr1:201361913-201362022	chr1:201361951-201362022	chr1:201361369-201361913	chr1:201361369-201361951	-	ENSG00000118194.22	TNNT2	annotated	196	10	0.9514563106796117	15	0	1.0
FIVE_13213	FIVE@chr1@201368227-201372027@201368227-201372145	chr1:201372027-201372155	chr1:201372145-201372155	chr1:201368227-201372027	chr1:201368227-201372145	-	ENSG00000118194.22	TNNT2	annotated	2	0		5	0	
FIVE_13214	FIVE@chr1@201369845-201372027@201369845-201372145	chr1:201372027-201372155	chr1:201372145-201372155	chr1:201369845-201372027	chr1:201369845-201372145	-	ENSG00000118194.22	TNNT2	annotated	105	0	1.0	3	0	
FIVE_13215	FIVE@chr1@201372155-201373119@201372155-201373214	chr1:201373119-201373268	chr1:201373214-201373268	chr1:201372155-201373119	chr1:201372155-201373214	-	ENSG00000118194.22	TNNT2	annotated	3	69	0.041666666666666664	0	4	
FIVE_13218	FIVE@chr1@2015000-2015181@2015000-2015365	chr1:2015181-2015844	chr1:2015365-2015844	chr1:2015000-2015181	chr1:2015000-2015365	-	ENSG00000233542.3	ENSG00000233542	annotated	0	1		0	3	
FIVE_13219	FIVE@chr1@201996409-201997319@201996263-201997319	chr1:201996147-201996409	chr1:201996147-201996263	chr1:201996409-201997319	chr1:201996263-201997319	+	ENSG00000176393.11	RNPEP	annotated	3	35	0.07894736842105263	2	9	
